3,2,24675850,59457840,,136,96,Z,97,Suur-Paala
3,2,24758040,59440580,,177,98,Z,57,Suur-Paala
3,2,24767540,59431910,,294,99,Z,200,Kopli
3,2,24729080,59441950,,114,102,Z,75,Suur-Paala
3,2,24811060,59426640,,264,123,Z,208,Kopli
3,1,24667930,59461210,,137,136,false,212,Kopli
3,1,24733760,59441690,,267,138,false,48,Kopli
3,1,24764160,59437330,,83,142,false,127,Kadriorg
3,2,24684180,59455000,,263,148,Z,144,Kopli
3,5,24722140,59444170,,131,181,false,75,Vana-Lõuna
3,5,24669050,59461330,,318,502,Z,4,Kopli
3,3,24743210,59429030,,207,503,Z,80,Tondi
3,4,24742670,59422800,,359,505,Z,187,Suur-Paala
3,1,24669430,59461160,,323,506,Z,4,Kopli
3,4,24760750,59437000,,10,507,Z,4,Tondi
3,3,24733890,59410880,,199,508,Z,22,Tondi
3,2,24745730,59419390,,999,509,Z,105,Suur-Paala
3,1,24765190,59437500,,253,511,Z,102,Kopli
3,4,24760240,59437220,,93,512,Z,161,Suur-Paala
3,2,24754750,59444940,,267,515,Z,164,Kopli
3,1,24749140,59443580,,104,516,Z,159,Kadriorg
3,4,24813790,59426780,,250,518,Z,57,Suur-Paala
3,2,24776730,59428310,,131,520,Z,41,Suur-Paala
3,4,24814400,59426810,,262,522,false,107,Suur-Paala
3,3,24738750,59413010,,13,524,false,5,Kadriorg
3,3,24755430,59437200,,58,525,false,135,Kadriorg
3,2,24813840,59426840,,267,526,false,3,Suur-Paala
3,5,24744940,59422070,,201,528,false,53,Vana-Lõuna
3,3,24772160,59438540,,75,533,false,115,Kadriorg
3,1,24704630,59453110,,118,534,false,183,Kadriorg
3,5,24722280,59444160,,311,535,false,28,Kopli
3,4,24783800,59429640,,239,536,false,28,Tondi
3,3,24740540,59416930,,192,537,false,58,Tondi
3,4,24784010,59429700,,39,538,false,131,Suur-Paala
2,40,24895310,59447680,,185,1003,Z,18,Priisle
2,40,24847710,59442440,,151,1009,Z,60,Priisle
2,13,24711520,59402250,,97,1012,Z,63,Priisle
2,81,24658280,59410350,,131,1014,Z,96,Mustamäe
2,13,24867230,59449190,,243,1017,Z,132,Väike-Õismäe
2,36,24654940,59404590,,326,1019,Z,12,Väike-Õismäe
2,36,24635200,59412110,,185,1020,Z,102,Väike-Õismäe
2,23,24749540,59433470,,44,1022,Z,27,Bussijaam
2,83,24756000,59434570,,140,1024,Z,29,Kaubamaja
2,23,24751060,59434170,,328,1028,Z,102,Kadaka
2,1,24802950,59448360,,216,1029,Z,72,Viru keskus
2,59,24716550,59451890,,34,1071,Z,35,Pikakari
2,67,24829180,59439740,,263,1097,Z,33,Sütiste
2,67,24726650,59428900,,259,1099,Z,3,Sütiste
2,9,24896160,59447240,,161,1107,Z,41,Priisle
2,28,24671030,59404260,,255,1108,Z,23,Väike-Õismäe
2,14,24760260,59439330,,82,1109,Z,42,Viru keskus
2,24,24702760,59407290,,208,1112,Z,68,Kadaka
2,9,24871690,59443080,,265,1113,Z,22,Kadaka
2,9,24895520,59447490,,158,1114,Z,59,Priisle
2,3,24743750,59418940,,303,1116,Z,98,Vana-Lõuna
2,11,24680570,59398550,,75,1119,Z,67,Kaubamaja
2,9,24720520,59427550,,251,1120,Z,2,Kadaka
2,28,24739860,59415060,,42,1141,Z,82,Vana-Lõuna
2,21B,24710500,59428220,,289,1144,Z,19,Kakumäe
2,3,24749870,59433680,,43,1149,Z,114,Vana-Lõuna
2,8,24636400,59412660,,50,1152,Z,3,Äigrumäe
2,28,24741520,59420080,,310,1153,Z,62,Vana-Lõuna
2,14,24738920,59413070,,12,1160,Z,52,Viru keskus
2,3,24762960,59432620,,32,1161,Z,39,Pelguranna
2,41B,24750370,59443450,,9,1163,Z,15,Kakumäe
2,8,24881520,59486890,,156,1164,Z,129,Äigrumäe
2,3,24726560,59448680,,128,1165,Z,138,Vana-Lõuna
2,24,24656090,59404920,,94,1167,Z,46,Kadaka
2,21,24742470,59441680,,58,1168,Z,40,Balti jaam
2,24,24645730,59398890,,190,1169,Z,213,Estonia
2,20A,24634770,59375710,,14,1170,Z,34,Viru keskus
2,28,24742460,59422340,,220,1186,Z,43,Väike-Õismäe
2,85,24676810,59404890,,78,1187,Z,147,Balti jaam
2,41,24733910,59433740,,154,1203,Z,46,Balti jaam
2,67,24896630,59445150,,300,1214,Z,90,Seli
2,23,24691970,59387110,,75,1216,Z,19,Bussijaam
2,85,24728120,59436240,,257,1222,Z,88,Mustamäe
2,11,24738630,59432100,,245,1223,Z,28,Kadaka
2,24,24658190,59395230,,254,1226,Z,2,Kadaka
2,8,24730170,59435000,,81,1232,Z,113,Äigrumäe
2,24,24699270,59403460,,35,1233,Z,109,Estonia
2,8,24658620,59426510,,248,1235,Z,34,Väike-Õismäe
2,85,24658700,59400700,,155,1236,Z,4,Mustamäe
2,37,24665830,59410540,,102,1243,Z,2,Mustamäe
2,37,24663410,59397580,,139,1244,Z,37,Zoo
2,21B,24690080,59429480,,87,1248,Z,2,Balti jaam
2,33,24717890,59365990,,350,1249,Z,20,Männiku
2,8,24833780,59467750,,194,1265,Z,74,Väike-Õismäe
2,8,24879690,59490900,,345,1277,Z,98,Väike-Õismäe
2,24,24656300,59404590,,126,1281,Z,23,Estonia
2,32,24722590,59427870,,252,1289,Z,31,Kopli
2,24,24722220,59427560,,63,1297,Z,149,Estonia
2,42,24825310,59439590,,265,1300,Z,102,Väike-Õismäe
2,83,24662570,59398130,,149,1301,Z,89,Kaubamaja
2,23,24656050,59404980,,65,1304,Z,46,Kadaka
2,42,24635880,59412500,,148,1305,Z,2,Väike-Õismäe
2,18A,24654000,59368720,,229,1315,Z,25,Urda
2,81,24719740,59433430,,69,1316,Z,59,Kaubamaja
2,12,24656640,59415470,,64,1347,Z,3,Seli
2,8,24635290,59411910,,132,1350,Z,18,Väike-Õismäe
2,45,24802190,59422510,,0,1351,Z,22,Väike-Õismäe
2,21A,24647910,59420550,,223,1352,Z,30,Väike-Õismäe
2,45,24635210,59411690,,120,1353,Z,42,Väike-Õismäe
2,45,24683300,59388780,,337,1354,Z,2,Väike-Õismäe
2,11,24706220,59411330,,202,1355,Z,16,Kadaka
